61217.830238	 450059942.509	   1.000	1864
61217.830239	 450059947.579	   1.000	1864
61217.830241	 450059949.409	   1.000	1864
61217.830242	 450059948.491	   1.000	1864
61217.830244	 450059946.107	   1.000	1864
61217.830245	 450059944.387	   1.000	1864
61217.830246	 450059948.417	   1.000	1864
61217.830248	 450059950.663	   1.000	1864
61217.830249	 450059947.726	   1.000	1864
61217.830250	 450059948.202	   1.000	1864
61217.830252	 450059942.916	   1.000	1864
61217.830253	 450059940.158	   1.000	1864
61217.830254	 450059936.538	   1.000	1864
61217.830256	 450059930.454	   1.000	1864
61217.830257	 450059927.389	   1.000	1864
61217.830258	 450059929.133	   1.000	1864
61217.830260	 450059929.531	   1.000	1864
61217.830261	 450059929.652	   1.000	1864
61217.830262	 450059934.590	   1.000	1864
61217.830264	 450059938.938	   1.000	1864
61217.830265	 450059947.703	   1.000	1864
61217.830266	 450059956.891	   1.000	1864
61217.830268	 450059957.823	   1.000	1864
61217.830269	 450059955.439	   1.000	1864
61217.830270	 450059954.194	   1.000	1864
61217.830272	 450059961.935	   1.000	1864
61217.830273	 450059970.321	   1.000	1864
61217.830275	 450059980.745	   1.000	1864
61217.830276	 450059987.985	   1.000	1864
61217.830277	 450059986.820	   1.000	1864
61217.830279	 450059984.038	   1.000	1864
61217.830280	 450059984.551	   1.000	1864
61217.830281	 450059988.780	   1.000	1864
61217.830283	 450059994.338	   1.000	1864
61217.830284	 450060001.217	   1.000	1864
61217.830285	 450060002.088	   1.000	1864
61217.830287	 450060001.175	   1.000	1864
61217.830288	 450059997.356	   1.000	1864
61217.830289	 450059994.453	   1.000	1864
61217.830291	 450059992.636	   1.000	1864
61217.830292	 450059993.984	   1.000	1864
61217.830293	 450059995.641	   1.000	1864
61217.830295	 450060000.775	   1.000	1864
61217.830296	 450060005.527	   1.000	1864
61217.830297	 450060010.395	   1.000	1864
61217.830299	 450060010.103	   1.000	1864
61217.830300	 450060011.477	   1.000	1864
61217.830301	 450060014.760	   1.000	1864
61217.830303	 450060014.894	   1.000	1864
61217.830304	 450060015.787	   1.000	1864
61217.830306	 450060018.513	   1.000	1864
61217.830307	 450060021.097	   1.000	1864
61217.830308	 450060018.969	   1.000	1864
61217.830310	 450060019.217	   1.000	1864
61217.830311	 450060015.929	   1.000	1864
61217.830312	 450060016.846	   1.000	1864
61217.830314	 450060020.276	   1.000	1864
61217.830315	 450060015.846	   1.000	1864
61217.830316	 450060009.336	   1.000	1864
61217.830318	 450060003.779	   1.000	1864
61217.830319	 450059998.322	   1.000	1864
61217.830320	 450059994.491	   1.000	1864
61217.830322	 450059995.683	   1.000	1864
61217.830323	 450059996.704	   1.000	1864
61217.830324	 450059996.555	   1.000	1864
61217.830326	 450059992.911	   1.000	1864
61217.830327	 450059991.544	   1.000	1864
61217.830328	 450059994.830	   1.000	1864
61217.830330	 450059997.884	   1.000	1864
61217.830331	 450059997.403	   1.000	1864
61217.830333	 450059992.678	   1.000	1864
61217.830334	 450059980.783	   1.000	1864
61217.830335	 450059967.388	   1.000	1864
61217.830337	 450059962.800	   1.000	1864
61217.830338	 450059961.713	   1.000	1864
61217.830339	 450059964.999	   1.000	1864
61217.830341	 450059961.296	   1.000	1864
61217.830342	 450059957.443	   1.000	1864
61217.830343	 450059952.361	   1.000	1864
61217.830345	 450059949.287	   1.000	1864
61217.830346	 450059948.486	   1.000	1864
61217.830347	 450059943.768	   1.000	1864
61217.830349	 450059941.426	   1.000	1864
61217.830350	 450059942.072	   1.000	1864
61217.830351	 450059941.607	   1.000	1864
61217.830353	 450059941.115	   1.000	1864
61217.830354	 450059940.847	   1.000	1864
61217.830355	 450059939.985	   1.000	1864
61217.830357	 450059942.434	   1.000	1864
61217.830358	 450059946.086	   1.000	1864
61217.830359	 450059950.969	   1.000	1864
61217.830361	 450059953.214	   1.000	1864
61217.830362	 450059954.724	   1.000	1864
61217.830364	 450059950.547	   1.000	1864
61217.830365	 450059945.112	   1.000	1864
61217.830366	 450059943.079	   1.000	1864
61217.830368	 450059943.572	   1.000	1864
61217.830369	 450059945.052	   1.000	1864
61217.830370	 450059949.182	   1.000	1864
61217.830372	 450059951.926	   1.000	1864
61217.830373	 450059953.187	   1.000	1864
61217.830374	 450059954.248	   1.000	1864
61217.830376	 450059953.326	   1.000	1864
61217.830377	 450059955.450	   1.000	1864
61217.830378	 450059957.813	   1.000	1864
61217.830380	 450059964.535	   1.000	1864
61217.830381	 450059970.114	   1.000	1864
61217.830382	 450059971.478	   1.000	1864
61217.830384	 450059969.942	   1.000	1864
61217.830385	 450059971.982	   1.000	1864
61217.830386	 450059978.674	   1.000	1864
61217.830388	 450059985.099	   1.000	1864
61217.830389	 450059990.494	   1.000	1864
61217.830390	 450059989.051	   1.000	1864
61217.830392	 450059988.702	   1.000	1864
61217.830393	 450059991.560	   1.000	1864
61217.830395	 450059994.226	   1.000	1864
61217.830396	 450059995.639	   1.000	1864
61217.830397	 450059992.167	   1.000	1864
61217.830399	 450059989.261	   1.000	1864
61217.830400	 450059983.895	   1.000	1864
61217.830401	 450059979.311	   1.000	1864
61217.830403	 450059977.471	   1.000	1864
61217.830404	 450059977.154	   1.000	1864
61217.830405	 450059978.404	   1.000	1864
61217.830407	 450059977.343	   1.000	1864
61217.830408	 450059972.468	   1.000	1864
61217.830409	 450059969.339	   1.000	1864
61217.830411	 450059966.898	   1.000	1864
61217.830412	 450059961.960	   1.000	1864
61217.830413	 450059954.526	   1.000	1864
61217.830415	 450059949.048	   1.000	1864
61217.830416	 450059949.476	   1.000	1864
61217.830417	 450059947.899	   1.000	1864
61217.830419	 450059941.744	   1.000	1864
61217.830420	 450059929.101	   1.000	1864
61217.830421	 450059918.765	   1.000	1864
61217.830423	 450059914.951	   1.000	1864
61217.830424	 450059912.690	   1.000	1864
61217.830426	 450059914.108	   1.000	1864
61217.830427	 450059915.341	   1.000	1864
61217.830428	 450059915.349	   1.000	1864
61217.830430	 450059916.516	   1.000	1864
61217.830431	 450059916.504	   1.000	1864
61217.830432	 450059919.242	   1.000	1864
61217.830434	 450059919.433	   1.000	1864
61217.830435	 450059919.669	   1.000	1864
61217.830436	 450059920.971	   1.000	1864
61217.830438	 450059916.280	   1.000	1864
61217.830439	 450059907.893	   1.000	1864
61217.830440	 450059909.953	   1.000	1864
61217.830442	 450059917.676	   1.000	1864
61217.830443	 450059926.347	   1.000	1864
61217.830444	 450059934.685	   1.000	1864
61217.830446	 450059942.045	   1.000	1864
61217.830447	 450059946.643	   1.000	1864
61217.830448	 450059953.181	   1.000	1864
61217.830450	 450059959.080	   1.000	1864
61217.830451	 450059965.168	   1.000	1864
61217.830453	 450059974.052	   1.000	1864
61217.830454	 450059980.200	   1.000	1864
61217.830455	 450059979.944	   1.000	1864
61217.830457	 450059980.170	   1.000	1864
61217.830458	 450059981.036	   1.000	1864
61217.830459	 450059984.333	   1.000	1864
61217.830461	 450059985.558	   1.000	1864
61217.830462	 450059988.722	   1.000	1864
61217.830463	 450059993.183	   1.000	1864
61217.830465	 450059994.468	   1.000	1864
61217.830466	 450059999.856	   1.000	1864
61217.830467	 450060001.016	   1.000	1864
61217.830469	 450059998.003	   1.000	1864
61217.830470	 450059993.152	   1.000	1864
61217.830471	 450059989.072	   1.000	1864
61217.830473	 450059985.120	   1.000	1864
61217.830474	 450059978.909	   1.000	1864
61217.830475	 450059975.999	   1.000	1864
61217.830477	 450059973.785	   1.000	1864
61217.830478	 450059969.677	   1.000	1864
61217.830479	 450059961.529	   1.000	1864
61217.830481	 450059954.751	   1.000	1864
61217.830482	 450059948.511	   1.000	1864
61217.830484	 450059942.538	   1.000	1864
61217.830485	 450059936.351	   1.000	1864
61217.830486	 450059927.815	   1.000	1864
61217.830488	 450059920.942	   1.000	1864
61217.830489	 450059921.454	   1.000	1864
61217.830490	 450059922.961	   1.000	1864
61217.830492	 450059924.521	   1.000	1864
61217.830493	 450059925.434	   1.000	1864
61217.830494	 450059927.373	   1.000	1864
61217.830496	 450059927.273	   1.000	1864
61217.830497	 450059924.512	   1.000	1864
61217.830498	 450059919.545	   1.000	1864
61217.830500	 450059915.979	   1.000	1864
61217.830501	 450059910.566	   1.000	1864
61217.830502	 450059909.718	   1.000	1864
61217.830504	 450059913.438	   1.000	1864
61217.830505	 450059919.982	   1.000	1864
61217.830506	 450059931.720	   1.000	1864
61217.830508	 450059946.823	   1.000	1864
61217.830509	 450059955.896	   1.000	1864
61217.830510	 450059964.275	   1.000	1864
61217.830512	 450059973.869	   1.000	1864
61217.830513	 450059982.339	   1.000	1864
61217.830515	 450059988.396	   1.000	1864
61217.830516	 450059995.465	   1.000	1864
61217.830517	 450059999.070	   1.000	1864
61217.830519	 450060003.653	   1.000	1864
61217.830520	 450060008.495	   1.000	1864
61217.830521	 450060012.025	   1.000	1864
61217.830523	 450060014.524	   1.000	1864
61217.830524	 450060017.775	   1.000	1864
61217.830525	 450060020.646	   1.000	1864
61217.830527	 450060025.305	   1.000	1864
61217.830528	 450060029.409	   1.000	1864
61217.830529	 450060028.881	   1.000	1864
61217.830531	 450060024.014	   1.000	1864
61217.830532	 450060018.739	   1.000	1864
61217.830533	 450060019.628	   1.000	1864
61217.830535	 450060017.847	   1.000	1864
61217.830536	 450060015.565	   1.000	1864
61217.830537	 450060011.068	   1.000	1864
61217.830539	 450060002.881	   1.000	1864
61217.830540	 450059995.092	   1.000	1864
61217.830542	 450059991.355	   1.000	1864
61217.830543	 450059989.061	   1.000	1864
61217.830544	 450059987.518	   1.000	1864
61217.830546	 450059983.674	   1.000	1864
61217.830547	 450059978.597	   1.000	1864
61217.830548	 450059967.659	   1.000	1864
61217.830550	 450059959.294	   1.000	1864
61217.830551	 450059953.441	   1.000	1864
61217.830552	 450059952.805	   1.000	1864
61217.830554	 450059952.842	   1.000	1864
61217.830555	 450059954.822	   1.000	1864
61217.830556	 450059953.818	   1.000	1864
61217.830558	 450059953.841	   1.000	1864
61217.830559	 450059954.061	   1.000	1864
61217.830560	 450059951.901	   1.000	1864
61217.830562	 450059951.834	   1.000	1864
61217.830563	 450059949.715	   1.000	1864
61217.830564	 450059950.613	   1.000	1864
61217.830566	 450059953.692	   1.000	1864
61217.830567	 450059959.406	   1.000	1864
61217.830568	 450059967.560	   1.000	1864
61217.830570	 450059978.188	   1.000	1864
61217.830571	 450059988.170	   1.000	1864
61217.830573	 450059992.776	   1.000	1864
61217.830574	 450059999.578	   1.000	1864
61217.830575	 450060004.197	   1.000	1864
61217.830577	 450060007.717	   1.000	1864
61217.830578	 450060009.539	   1.000	1864
61217.830579	 450060008.016	   1.000	1864
61217.830581	 450060003.368	   1.000	1864
61217.830582	 450060000.512	   1.000	1864
61217.830583	 450059997.260	   1.000	1864
61217.830585	 450059997.017	   1.000	1864
61217.830586	 450060007.179	   1.000	1864
61217.830587	 450060017.214	   1.000	1864
61217.830589	 450060020.726	   1.000	1864
61217.830590	 450060019.278	   1.000	1864
61217.830591	 450060012.670	   1.000	1864
61217.830593	 450060010.791	   1.000	1864
61217.830594	 450060007.428	   1.000	1864
61217.830595	 450060000.161	   1.000	1864
61217.830597	 450059994.737	   1.000	1864
61217.830598	 450059996.171	   1.000	1864
61217.830599	 450059997.833	   1.000	1864
61217.830601	 450059995.257	   1.000	1864
61217.830602	 450059992.486	   1.000	1864
61217.830604	 450059987.302	   1.000	1864
61217.830605	 450059981.784	   1.000	1864
61217.830606	 450059978.559	   1.000	1864
61217.830608	 450059978.376	   1.000	1864
61217.830609	 450059980.434	   1.000	1864
61217.830610	 450059976.635	   1.000	1864
61217.830612	 450059970.654	   1.000	1864
61217.830613	 450059960.991	   1.000	1864
61217.830614	 450059954.039	   1.000	1864
61217.830616	 450059948.028	   1.000	1864
61217.830617	 450059948.636	   1.000	1864
61217.830618	 450059950.037	   1.000	1864
61217.830620	 450059949.934	   1.000	1864
61217.830621	 450059944.331	   1.000	1864
61217.830622	 450059933.766	   1.000	1864
61217.830624	 450059923.171	   1.000	1864
61217.830625	 450059917.705	   1.000	1864
61217.830626	 450059918.520	   1.000	1864
61217.830628	 450059920.685	   1.000	1864
61217.830629	 450059921.080	   1.000	1864
61217.830631	 450059921.290	   1.000	1864
61217.830632	 450059918.994	   1.000	1864
61217.830633	 450059916.113	   1.000	1864
61217.830635	 450059913.724	   1.000	1864
61217.830636	 450059911.836	   1.000	1864
61217.830637	 450059906.562	   1.000	1864
61217.830639	 450059901.316	   1.000	1864
61217.830640	 450059897.380	   1.000	1864
61217.830641	 450059895.238	   1.000	1864
61217.830643	 450059888.803	   1.000	1864
61217.830644	 450059881.267	   1.000	1864
61217.830645	 450059873.882	   1.000	1864
61217.830647	 450059869.433	   1.000	1864
61217.830648	 450059867.518	   1.000	1864
61217.830649	 450059872.040	   1.000	1864
61217.830651	 450059878.222	   1.000	1864
61217.830652	 450059890.646	   1.000	1864
61217.830653	 450059902.819	   1.000	1864
61217.830655	 450059906.569	   1.000	1864
61217.830656	 450059904.378	   1.000	1864
61217.830657	 450059901.124	   1.000	1864
61217.830659	 450059902.214	   1.000	1864
61217.830660	 450059909.626	   1.000	1864
61217.830662	 450059916.300	   1.000	1864
61217.830663	 450059920.683	   1.000	1864
61217.830664	 450059926.926	   1.000	1864
61217.830666	 450059935.881	   1.000	1864
61217.830667	 450059942.153	   1.000	1864
61217.830668	 450059944.895	   1.000	1864
61217.830670	 450059952.934	   1.000	1864
61217.830671	 450059958.735	   1.000	1864
61217.830672	 450059966.132	   1.000	1864
61217.830674	 450059970.177	   1.000	1864
61217.830675	 450059972.147	   1.000	1864
61217.830676	 450059972.273	   1.000	1864
61217.830678	 450059969.463	   1.000	1864
61217.830679	 450059972.082	   1.000	1864
61217.830680	 450059977.793	   1.000	1864
61217.830682	 450059982.951	   1.000	1864
61217.830683	 450059977.283	   1.000	1864
61217.830684	 450059968.090	   1.000	1864
61217.830686	 450059960.276	   1.000	1864
61217.830687	 450059952.910	   1.000	1864
61217.830688	 450059952.612	   1.000	1864
61217.830690	 450059957.010	   1.000	1864
61217.830691	 450059960.202	   1.000	1864
61217.830693	 450059962.968	   1.000	1864
61217.830694	 450059959.975	   1.000	1864
61217.830695	 450059952.260	   1.000	1864
61217.830697	 450059948.325	   1.000	1864
61217.830698	 450059946.633	   1.000	1864
61217.830699	 450059941.880	   1.000	1864
61217.830701	 450059937.123	   1.000	1864
61217.830702	 450059932.353	   1.000	1864
61217.830703	 450059929.703	   1.000	1864
61217.830705	 450059924.478	   1.000	1864
61217.830706	 450059919.249	   1.000	1864
61217.830707	 450059913.175	   1.000	1864
61217.830709	 450059908.626	   1.000	1864
61217.830710	 450059907.738	   1.000	1864
61217.830711	 450059909.007	   1.000	1864
61217.830713	 450059909.046	   1.000	1864
61217.830714	 450059906.228	   1.000	1864
61217.830715	 450059904.679	   1.000	1864
61217.830717	 450059908.065	   1.000	1864
61217.830718	 450059913.333	   1.000	1864
61217.830720	 450059916.693	   1.000	1864
61217.830721	 450059914.712	   1.000	1864
61217.830722	 450059911.894	   1.000	1864
61217.830724	 450059909.261	   1.000	1864
61217.830725	 450059908.086	   1.000	1864
61217.830726	 450059909.881	   1.000	1864
61217.830728	 450059910.152	   1.000	1864
61217.830729	 450059911.249	   1.000	1864
61217.830730	 450059910.529	   1.000	1864
61217.830732	 450059912.706	   1.000	1864
61217.830733	 450059917.994	   1.000	1864
61217.830734	 450059918.830	   1.000	1864
61217.830736	 450059921.800	   1.000	1864
61217.830737	 450059928.433	   1.000	1864
61217.830738	 450059935.325	   1.000	1864
61217.830740	 450059941.786	   1.000	1864
61217.830741	 450059946.856	   1.000	1864
61217.830742	 450059946.094	   1.000	1864
61217.830744	 450059946.168	   1.000	1864
61217.830745	 450059949.400	   1.000	1864
61217.830746	 450059953.465	   1.000	1864
61217.830748	 450059952.580	   1.000	1864
61217.830749	 450059946.728	   1.000	1864
61217.830751	 450059941.654	   1.000	1864
61217.830752	 450059944.873	   1.000	1864
61217.830753	 450059950.000	   1.000	1864
61217.830755	 450059957.292	   1.000	1864
61217.830756	 450059967.846	   1.000	1864
61217.830757	 450059971.525	   1.000	1864
61217.830759	 450059967.486	   1.000	1864
61217.830760	 450059964.865	   1.000	1864
61217.830761	 450059959.588	   1.000	1864
61217.830763	 450059960.701	   1.000	1864
61217.830764	 450059963.672	   1.000	1864
61217.830765	 450059963.109	   1.000	1864
61217.830767	 450059960.642	   1.000	1864
61217.830768	 450059959.059	   1.000	1864
61217.830769	 450059959.007	   1.000	1864
61217.830771	 450059959.186	   1.000	1864
61217.830772	 450059958.054	   1.000	1864
61217.830773	 450059962.188	   1.000	1864
61217.830775	 450059966.670	   1.000	1864
61217.830776	 450059967.538	   1.000	1864
61217.830777	 450059969.660	   1.000	1864
61217.830779	 450059970.034	   1.000	1864
61217.830780	 450059971.159	   1.000	1864
61217.830782	 450059970.461	   1.000	1864
61217.830783	 450059969.105	   1.000	1864
61217.830784	 450059970.177	   1.000	1864
61217.830786	 450059969.829	   1.000	1864
61217.830787	 450059958.624	   1.000	1864
61217.830788	 450059950.097	   1.000	1864
61217.830790	 450059948.923	   1.000	1864
61217.830791	 450059946.738	   1.000	1864
61217.830792	 450059944.849	   1.000	1864
61217.830794	 450059943.265	   1.000	1864
61217.830795	 450059940.927	   1.000	1864
61217.830796	 450059940.424	   1.000	1864
61217.830798	 450059940.704	   1.000	1864
61217.830799	 450059941.788	   1.000	1864
61217.830800	 450059941.541	   1.000	1864
61217.830802	 450059940.186	   1.000	1864
61217.830803	 450059942.196	   1.000	1864
61217.830804	 450059943.666	   1.000	1864
61217.830806	 450059948.846	   1.000	1864
61217.830807	 450059952.552	   1.000	1864
61217.830808	 450059952.185	   1.000	1864
61217.830810	 450059946.421	   1.000	1864
61217.830811	 450059947.457	   1.000	1864
61217.830813	 450059950.808	   1.000	1864
61217.830814	 450059951.320	   1.000	1864
61217.830815	 450059947.907	   1.000	1864
61217.830817	 450059944.856	   1.000	1864
61217.830818	 450059949.455	   1.000	1864
61217.830819	 450059953.123	   1.000	1864
61217.830821	 450059956.731	   1.000	1864
61217.830822	 450059963.228	   1.000	1864
61217.830823	 450059968.754	   1.000	1864
61217.830825	 450059968.624	   1.000	1864
61217.830826	 450059968.849	   1.000	1864
61217.830827	 450059969.679	   1.000	1864
61217.830829	 450059966.862	   1.000	1864
61217.830830	 450059969.250	   1.000	1864
61217.830831	 450059972.136	   1.000	1864
61217.830833	 450059974.024	   1.000	1864
61217.830834	 450059974.696	   1.000	1864
61217.830835	 450059973.100	   1.000	1864
61217.830837	 450059972.279	   1.000	1864
61217.830838	 450059975.869	   1.000	1864
61217.830840	 450059977.646	   1.000	1864
61217.830841	 450059982.107	   1.000	1864
61217.830842	 450059980.437	   1.000	1864
61217.830844	 450059977.100	   1.000	1864
61217.830845	 450059980.590	   1.000	1864
61217.830846	 450059980.516	   1.000	1864
61217.830848	 450059977.912	   1.000	1864
61217.830849	 450059965.625	   1.000	1864
61217.830850	 450059957.765	   1.000	1864
61217.830852	 450059953.435	   1.000	1864
61217.830853	 450059947.030	   1.000	1864
61217.830854	 450059939.563	   1.000	1864
61217.830856	 450059939.834	   1.000	1864
61217.830857	 450059944.660	   1.000	1864
61217.830858	 450059944.917	   1.000	1864
61217.830860	 450059947.218	   1.000	1864
61217.830861	 450059949.212	   1.000	1864
61217.830862	 450059949.840	   1.000	1864
61217.830864	 450059953.825	   1.000	1864
61217.830865	 450059958.588	   1.000	1864
61217.830866	 450059963.925	   1.000	1864
61217.830868	 450059969.641	   1.000	1864
61217.830869	 450059977.080	   1.000	1864
61217.830871	 450059982.285	   1.000	1864
61217.830872	 450059982.301	   1.000	1864
61217.830873	 450059984.229	   1.000	1864
61217.830875	 450059983.961	   1.000	1864
61217.830876	 450059982.322	   1.000	1864
61217.830877	 450059981.893	   1.000	1864
61217.830879	 450059984.195	   1.000	1864
61217.830880	 450059986.870	   1.000	1864
61217.830881	 450059987.099	   1.000	1864
61217.830883	 450059988.075	   1.000	1864
61217.830884	 450059997.710	   1.000	1864
61217.830885	 450060007.929	   1.000	1864
61217.830887	 450060012.818	   1.000	1864
61217.830888	 450060016.666	   1.000	1864
61217.830889	 450060013.922	   1.000	1864
61217.830891	 450060004.880	   1.000	1864
61217.830892	 450059998.455	   1.000	1864
61217.830893	 450059993.331	   1.000	1864
61217.830895	 450059985.225	   1.000	1864
61217.830896	 450059976.721	   1.000	1864
61217.830897	 450059969.575	   1.000	1864
61217.830899	 450059966.170	   1.000	1864
61217.830900	 450059960.000	   1.000	1864
61217.830902	 450059953.431	   1.000	1864
61217.830903	 450059947.526	   1.000	1864
61217.830904	 450059943.581	   1.000	1864
61217.830906	 450059941.022	   1.000	1864
61217.830907	 450059933.056	   1.000	1864
61217.830908	 450059927.815	   1.000	1864
